code_amc,ano,pop_rural,pop_urbana,pop_total,tx_urbanizacao
6110,1991,7082,3840,10922,0.35158395898187145
6110,1996,6695,3874,10569,0.36654366543665434
6110,2000,5177,4137,9314,0.4441700665664591
6110,2007,5048,4269,9317,0.45819469786411937
6110,2010,4933,4536,9469,0.4790368571126835
6110,2022,4411,4380,8791,0.4982368331247867
6111,1970,9283,1477,10760,0.13726765799256505
6111,1980,9404,2053,11457,0.17919176049576677
6111,1991,8673,2951,11624,0.2538713007570544
6111,1996,7746,3088,10834,0.285028613623777
6111,2000,7416,3146,10562,0.297860253739822
6111,2007,7156,3060,10216,0.2995301487862177
6111,2010,6932,3634,10566,0.3439333711906114
6111,2022,5133,3812,8945,0.4261598658468418
6112,1970,5634,1710,7344,0.23284313725490197
6112,1980,6364,1978,8342,0.23711340206185566
6112,1991,5161,2259,7420,0.30444743935309976
6112,1996,4902,2427,7329,0.33115022513303316
6112,2000,4545,2727,7272,0.375
6112,2007,3869,3064,6933,0.441944324246358
6112,2010,4096,3184,7280,0.43736263736263736
6112,2022,3572,3631,7203,0.5040955157573234
6113,1960,2185,1177,3362,0.3500892325996431
6113,1970,1632,3869,5501,0.7033266678785676
6113,1980,1387,5085,6472,0.7856922126081582
6113,1991,1090,6167,7257,0.8498001929171835
6113,1996,1043,7989,9032,0.8845217006200177
6113,2000,1233,8188,9421,0.8691221738668932
6113,2007,1026,9006,10032,0.8977272727272727
6113,2010,2641,7892,10533,0.749264217222064
6113,2022,759,8965,9724,0.9219457013574661
6114,1970,3455,1338,4793,0.27915710411016065
6114,1980,3920,1448,5368,0.2697466467958271
6114,1991,3893,2305,6198,0.3718941594062601
6114,1996,4507,2734,7241,0.3775721585416379
6114,2000,3288,3169,6457,0.4907851943627071
6114,2007,3170,3110,6280,0.49522292993630573
6114,2010,2843,3227,6070,0.5316309719934103
6114,2022,2508,3279,5787,0.5666148263348886
6115,1970,2282,443,2725,0.16256880733944953
6115,1980,2331,710,3041,0.233475830318974
6115,1991,1874,1446,3320,0.4355421686746988
6115,1996,1733,1741,3474,0.5011514104778354
6115,2000,1521,2052,3573,0.5743073047858942
6115,2007,1489,2445,3934,0.6215048296898831
6115,2010,1809,2552,4361,0.5851868837422609
6115,2022,1345,2914,4259,0.6841981685841747
6116,1970,6532,1336,7868,0.16980172852058972
6116,1980,7816,1450,9266,0.15648607813511764
6116,1991,6889,2220,9109,0.24371500713579977
6116,1996,5292,2766,8058,0.3432613551749814
6116,2000,4544,3287,7831,0.41974205082364957
6116,2007,3731,3719,7450,0.4991946308724832
6116,2010,3063,3868,6931,0.558072428221036
6116,2022,2317,3743,6060,0.6176567656765677
6117,1970,2954,342,3296,0.10376213592233009
6117,1980,2849,758,3607,0.21014693651233712
6117,1991,2195,1197,3392,0.35288915094339623
6117,1996,2032,1346,3378,0.3984606275902901
6117,2000,1834,1360,3194,0.4257983719474014
6117,2007,1857,1632,3489,0.46775580395528804
6117,2010,1725,1902,3627,0.5244003308519437
6117,2022,1508,2072,3580,0.5787709497206703
6118,1970,1868,899,2767,0.3249006143838092
6118,1980,1679,1318,2997,0.43977310643977313
6118,1991,1231,1595,2826,0.5644019815994338
6118,1996,1081,1835,2916,0.629286694101509
6118,2000,918,1905,2823,0.6748140276301806
6118,2007,907,2067,2974,0.6950235373234701
6118,2010,881,2047,2928,0.6991120218579235
6118,2022,897,2021,2918,0.6925976696367375
6119,1970,5547,692,6239,0.11091521077095688
6119,1980,5778,907,6685,0.1356768885564697
6119,1991,4828,1352,6180,0.21877022653721684
6119,1996,4063,1434,5497,0.2608695652173913
6119,2000,3927,1646,5573,0.2953525928584245
6119,2007,3108,2110,5218,0.40436949022614027
6119,2010,2899,2342,5241,0.44686128601411945
6119,2022,2450,2681,5131,0.5225102319236017
6120,1940,33155,8695,41850,0.2077658303464755
6120,1950,34290,15250,49540,0.30783205490512716
6120,1960,39208,21033,60241,0.34914759051144567
6120,1970,6320,40094,46414,0.8638341879605291
6120,1980,6170,58992,65162,0.905312912433627
6120,1991,4590,76708,81298,0.9435410465202096
6120,1996,3727,82309,86036,0.9566809242642614
6120,2000,3812,87949,91761,0.9584572966728785
6120,2007,3671,93605,97276,0.9622620173526872
6120,2010,3396,97278,100674,0.9662673580070326
6120,2022,3042,100123,103165,0.970513255464547
6121,1970,9437,483,9920,0.04868951612903226
6121,1980,9354,1110,10464,0.10607798165137615
6121,1991,8331,2673,11004,0.24291166848418758
6121,1996,7973,3407,11380,0.2993848857644991
6121,2000,6824,4442,11266,0.3942836854251731
6121,2007,6436,5183,11619,0.4460796970479387
6121,2010,6068,5720,11788,0.4852392263318629
6121,2022,5259,6575,11834,0.5556025012675342
6122,1970,3054,462,3516,0.13139931740614336
6122,1980,2513,652,3165,0.20600315955766194
6122,1991,2052,1514,3566,0.42456533931575996
6122,1996,1723,1908,3631,0.5254750757367116
6122,2000,1712,1980,3692,0.5362946912242686
6122,2007,1558,2185,3743,0.583756345177665
6122,2010,1356,2365,3721,0.6355818328406342
6122,2022,1114,2625,3739,0.702059374164215
6123,1960,4228,2270,6498,0.34933825792551554
6123,1970,4967,734,5701,0.12874934222066303
6123,1980,4758,1397,6155,0.22696994313566207
6123,1991,4721,1956,6677,0.292945933802606
6123,1996,4241,2064,6305,0.3273592386994449
6123,2000,4171,2446,6617,0.36965392171679007
6123,2007,3875,2935,6810,0.4309838472834068
6123,2010,4400,3075,7475,0.411371237458194
6123,2022,3741,3118,6859,0.4545852165038635
6124,1960,13385,7170,20555,0.34882023838482124
6124,1970,10774,4868,15642,0.3112133998209948
6124,1980,11935,7940,19875,0.39949685534591195
6124,1991,13738,12876,26614,0.4838055158938904
6124,1996,12240,13792,26032,0.5298094652735095
6124,2000,11951,13910,25861,0.537875565523375
6124,2007,10871,15408,26279,0.5863236805053464
6124,2010,10674,16358,27032,0.6051346552234389
6124,2022,12017,17645,29662,0.5948688557750658
6125,1940,32853,8216,41069,0.2000535683849132
6125,1950,39289,10932,50221,0.21767786384181917
6125,1960,25500,13671,39171,0.3490081948380179
6125,1970,8992,4388,13380,0.3279521674140508
6125,1980,8644,6255,14899,0.41982683401570575
6125,1991,7174,8786,15960,0.550501253132832
6125,1996,6118,9525,15643,0.6088985488716998
6125,2000,4820,10052,14872,0.6759010220548682
6125,2007,4790,11091,15881,0.6983817139978591
6125,2010,4187,11278,15465,0.7292596184933722
6125,2022,4459,11982,16441,0.7287877866309835
6126,1940,27955,4874,32829,0.14846629504401596
6126,1950,27754,5352,33106,0.16166253851265633
6126,1960,18872,10135,29007,0.349398421070776
6126,1970,9059,2949,12008,0.24558627581612258
6126,1980,8470,4251,12721,0.33417184183633364
6126,1991,6783,6990,13773,0.5075147026791549
6126,1996,6805,7030,13835,0.5081315504156125
6126,2000,6663,8511,15174,0.5608936338473705
6126,2007,7099,9684,16783,0.5770124530775189
6126,2010,6653,10046,16699,0.6015929097550752
6126,2022,6897,11305,18202,0.6210855949895616
6127,1960,5393,2890,8283,0.3489074007002294
6127,1970,7012,1194,8206,0.14550329027540823
6127,1980,5810,1933,7743,0.24964484050109775
6127,1991,5404,2490,7894,0.3154294400810742
6127,1996,4781,2446,7227,0.33845302338453026
6127,2000,5007,2793,7800,0.35807692307692307
6127,2007,3858,3078,6936,0.4437716262975779
6127,2010,3646,3332,6978,0.4775007165376899
6127,2022,2883,3932,6815,0.576962582538518
6128,1970,4873,592,5465,0.10832570905763952
6128,1980,3822,1302,5124,0.2540983606557377
6128,1991,3357,2034,5391,0.3772954924874791
6128,1996,3103,2292,5395,0.42483781278962
6128,2000,3132,2298,5430,0.42320441988950275
6128,2007,2726,2593,5319,0.48749764993419814
6128,2010,2408,2747,5155,0.5328806983511154
6128,2022,1850,3479,5329,0.6528429348845938
6129,1960,7896,4229,12125,0.3487835051546392
6129,1970,5909,3723,9632,0.38652408637873753
6129,1980,4699,5258,9957,0.5280707040273175
6129,1991,3515,7081,10596,0.6682710456776142
6129,1996,3082,7741,10823,0.7152360713295759
6129,2000,2984,7214,10198,0.7073936065895273
6129,2007,2473,7759,10232,0.7583072713057076
6129,2010,2432,7894,10326,0.7644780166569823
6129,2022,1842,7498,9340,0.8027837259100642
6130,1970,4728,2045,6773,0.3019341503026724
6130,1980,5023,2850,7873,0.36199669757398706
6130,1991,3538,5925,9463,0.6261227940399451
6130,1996,4898,7284,12182,0.5979313741585947
6130,2000,6016,7911,13927,0.5680333165793063
6130,2007,6573,9567,16140,0.5927509293680298
6130,2010,6608,10416,17024,0.6118421052631579
6130,2022,6160,10591,16751,0.6322607605516088
6131,1960,12923,6950,19873,0.3497207266139989
6131,1970,10296,4036,14332,0.2816075914038515
6131,1980,9500,5539,15039,0.3683090631025999
6131,1991,7953,6549,14502,0.45159288374017376
6131,1996,7008,7229,14237,0.5077614666011098
6131,2000,7323,7557,14880,0.5078629032258064
6131,2007,7133,8823,15956,0.552958134870895
6131,2010,7414,9618,17032,0.5647017379051198
6131,2022,6179,11290,17469,0.6462877096571069
6132,1960,9735,5224,14959,0.34922120462597767
6132,1970,13973,5604,19577,0.2862542779792614
6132,1980,13857,6750,20607,0.3275585965933906
6132,1991,11196,8937,20133,0.44389807778274476
6132,1996,9802,10046,19848,0.5061467150342603
6132,2000,9671,10406,20077,0.5183045275688599
6132,2007,9394,11639,21033,0.5533685161413018
6132,2010,8784,12166,20950,0.5807159904534607
6132,2022,8035,13264,21299,0.6227522418892906
6133,1960,4160,2239,6399,0.3498984216283794
6133,1970,3019,1007,4026,0.2501241927471436
6133,1980,2357,2017,4374,0.4611339734796525
6133,1991,1377,1934,3311,0.5841135608577469
6133,1996,1363,2091,3454,0.6053850607990735
6133,2000,1248,2177,3425,0.6356204379562044
6133,2007,1500,2396,3896,0.6149897330595483
6133,2010,1410,2444,3854,0.6341463414634146
6133,2022,1298,2617,3915,0.6684546615581098
6134,1940,27344,5273,32617,0.16166416285985835
6134,1950,30951,8530,39481,0.21605329145665003
6134,1960,13411,7214,20625,0.34976969696969695
6134,1970,12504,3581,16085,0.22262977929748212
6134,1980,14170,4836,19006,0.25444596443228457
6134,1991,13424,8810,22234,0.396239992803814
6134,1996,11963,10279,22242,0.4621436921140185
6134,2000,11351,11850,23201,0.5107538468169476
6134,2007,10345,13629,23974,0.5684908651038625
6134,2010,10279,15223,25502,0.5969335738373461
6134,2022,8115,16415,24530,0.6691805951895639
6135,1970,9191,1462,10653,0.13723833661879284
6135,1980,8621,1773,10394,0.1705791802963248
6135,1991,8972,2601,11573,0.22474725654540742
6135,1996,8369,2974,11343,0.2621881336507097
6135,2000,8821,3160,11981,0.26375093898672897
6135,2007,9003,3878,12881,0.3010635820200295
6135,2010,8706,4217,12923,0.32631741855606283
6135,2022,6151,8126,14277,0.5691671919871122
6136,1970,18245,3013,21258,0.14173487628187034
6136,1980,19730,5751,25481,0.22569757858796752
6136,1991,20741,11814,32555,0.3628935647365996
6136,1996,19149,14312,33461,0.42772182540868475
6136,2000,18986,17046,36032,0.47307948490230906
6136,2007,19021,19862,38883,0.5108144947663503
6136,2010,18813,22236,41049,0.5416940729372214
6136,2022,19165,28493,47658,0.5978639472911159
6137,1970,1496,148,1644,0.09002433090024331
6137,1980,1699,197,1896,0.10390295358649788
6137,1991,1194,463,1657,0.27942063971031983
6137,1996,1028,490,1518,0.3227931488801054
6137,2000,803,505,1308,0.386085626911315
6137,2007,859,574,1433,0.4005582693649686
6137,2010,1066,633,1699,0.3725721012360212
6137,2022,814,929,1743,0.5329890992541595
6138,1940,32162,7158,39320,0.1820447609359105
6138,1950,36348,10911,47259,0.2308766584142703
6138,1960,31372,16830,48202,0.3491556366955728
6138,1970,29566,15779,45345,0.3479766236630279
6138,1980,27534,23372,50906,0.4591207323301772
6138,1991,24284,34231,58515,0.5849953003503375
6138,1996,22104,34957,57061,0.6126250854348855
6138,2000,20974,36958,57932,0.6379548436097494
6138,2007,20677,37265,57942,0.6431431431431431
6138,2010,21369,40311,61680,0.6535505836575876
6138,2022,22533,41747,64280,0.6494555071561917
6139,1970,7756,1231,8987,0.13697563146767552
6139,1980,8025,2048,10073,0.20331579469869948
6139,1991,6764,2698,9462,0.285140562248996
6139,1996,5890,2779,8669,0.32056753950859385
6139,2000,5231,2833,8064,0.35131448412698413
6139,2007,4630,3427,8057,0.42534442100037234
6139,2010,4289,4025,8314,0.4841231657445273
6139,2022,3775,4718,8493,0.555516307547392
6140,1970,2624,388,3012,0.12881806108897742
6140,1980,2589,304,2893,0.10508123055651573
6140,1991,2337,373,2710,0.13763837638376383
6140,1996,2374,484,2858,0.16934919524142758
6140,2000,2318,505,2823,0.17888770811193766
6140,2007,2797,570,3367,0.1692901692901693
6140,2010,2305,1203,3508,0.3429304446978335
6140,2022,2044,1311,3355,0.39076005961251864
6141,1970,9384,1814,11198,0.16199321307376316
6141,1980,10116,2573,12689,0.20277405626920955
6141,1991,9128,3406,12534,0.2717408648476145
6141,1996,8723,3952,12675,0.3117948717948718
6141,2000,7119,4927,12046,0.40901544081022745
6141,2007,7264,5262,12526,0.4200862206610251
6141,2010,6726,5250,11976,0.43837675350701405
6141,2022,6371,5134,11505,0.44624076488483266
6142,1940,35329,2622,37951,0.06908908856156623
6142,1950,39784,3220,43004,0.07487675565063714
6142,1960,16330,8769,25099,0.34937646918203913
6142,1970,14432,1840,16272,0.11307767944936087
6142,1980,14779,2340,17119,0.13669022723289911
6142,1991,14466,2896,17362,0.16680105978573898
6142,1996,12342,4251,16593,0.25619237027662267
6142,2000,11279,4775,16054,0.2974336613927993
6142,2007,10939,5250,16189,0.3242942738896782
6142,2010,10102,5854,15956,0.36688393080972675
6142,2022,9862,6932,16794,0.41276646421340957
6143,1970,6488,1127,7615,0.1479973736047275
6143,1980,6047,1948,7995,0.2436522826766729
6143,1991,5021,2389,7410,0.3224021592442645
6143,1996,4402,2603,7005,0.37159172019985726
6143,2000,3725,2746,6471,0.42435481378457734
6143,2007,3645,2835,6480,0.4375
6143,2010,3483,2988,6471,0.4617524339360223
6143,2022,2929,3018,5947,0.5074827644190348
6144,1970,4356,1223,5579,0.21921491306685786
6144,1980,4267,1645,5912,0.27824763193504737
6144,1991,3901,2226,6127,0.3633099396115554
6144,1996,3563,2491,6054,0.41146349520977865
6144,2000,3462,2708,6170,0.4388978930307942
6144,2007,3388,2640,6028,0.43795620437956206
6144,2010,2667,2702,5369,0.5032594524119948
6144,2022,3027,2838,5865,0.48388746803069055
6145,1940,18339,3667,22006,0.1666363718985731
6145,1950,19440,4580,24020,0.1906744379683597
6145,1960,10582,5677,16259,0.3491604649732456
6145,1970,3287,5300,8587,0.6172120647490392
6145,1980,4080,7590,11670,0.6503856041131105
6145,1991,2237,10803,13040,0.8284509202453988
6145,1996,1568,11705,13273,0.8818654411210729
6145,2000,1543,12469,14012,0.889880102769055
6145,2007,1407,12885,14292,0.9015533165407221
6145,2010,1240,13479,14719,0.9157551464094028
6145,2022,1216,13743,14959,0.9187111437930343
6146,1970,4719,373,5092,0.07325216025137471
6146,1980,5681,533,6214,0.08577405857740586
6146,1991,5357,1144,6501,0.17597292724196278
6146,1996,4335,1569,5904,0.2657520325203252
6146,2000,4080,1850,5930,0.31197301854974707
6146,2007,3497,2112,5609,0.3765377072561954
6146,2010,3100,2231,5331,0.4184955918214219
6146,2022,2584,2426,5010,0.48423153692614773
6147,1970,7552,1629,9181,0.17743165232545474
6147,1980,7333,1831,9164,0.1998035792230467
6147,1991,5643,2421,8064,0.3002232142857143
6147,1996,3986,3528,7514,0.46952355602874635
6147,2000,4303,3672,7975,0.4604388714733542
6147,2007,3768,3842,7610,0.5048620236530881
6147,2010,3530,3736,7266,0.5141756124415084
6147,2022,2701,3868,6569,0.588826305373725
6148,1940,21576,12356,33932,0.3641400447954733
6148,1950,21201,21728,42929,0.5061380418831093
6148,1960,30555,16419,46974,0.3495337846468259
6148,1970,22660,30697,53357,0.575313454654497
6148,1980,14195,54032,68227,0.791944538086095
6148,1991,17923,76490,94413,0.8101638545539279
6148,1996,20020,85605,105625,0.8104615384615385
6148,2000,15369,100475,115844,0.8673302026863713
6148,2007,16734,105720,122454,0.8633446028712822
6148,2010,16593,103717,120310,0.8620812900008312
6148,2022,16684,133226,149910,0.888706557267694
6149,1970,4931,331,5262,0.0629038388445458
6149,1980,4803,595,5398,0.11022600963319748
6149,1991,3821,1099,4920,0.2233739837398374
6149,1996,3496,1392,4888,0.28477905073649756
6149,2000,3121,1607,4728,0.33989001692047377
6149,2007,2625,2019,4644,0.4347545219638243
6149,2010,2373,2208,4581,0.4819908316961362
6149,2022,1840,2562,4402,0.5820081781008632
6150,1960,4683,2514,7197,0.34931221342225927
6150,1970,7357,3618,10975,0.3296583143507973
6150,1980,8159,6449,14608,0.44147042716319823
6150,1991,8256,13323,21579,0.6174058112053386
6150,1996,7759,16835,24594,0.6845165487517281
6150,2000,5948,20277,26225,0.7731935176358437
6150,2007,6781,22415,29196,0.767742156459789
6150,2010,5839,25040,30879,0.8109070889601347
6150,2022,5037,27198,32235,0.8437412750116333
6151,1970,3628,455,4083,0.11143766838109233
6151,1980,4100,777,4877,0.1593192536395325
6151,1991,3211,935,4146,0.22551857211770382
6151,1996,3051,1117,4168,0.2679942418426104
6151,2000,3188,1293,4481,0.288551662575318
6151,2007,3044,1534,4578,0.3350808213193534
6151,2010,2867,1529,4396,0.3478161965423112
6151,2022,2797,1466,4263,0.343889279849871
6152,1960,4466,2398,6864,0.34935897435897434
6152,1970,7543,1561,9104,0.17146309314586994
6152,1980,6617,1881,8498,0.2213461991056719
6152,1991,4930,2720,7650,0.35555555555555557
6152,1996,4949,2924,7873,0.37139591007239936
6152,2000,4206,2978,7184,0.414532293986637
6152,2007,4537,3273,7810,0.41907810499359793
6152,2010,4249,3315,7564,0.43826017979904813
6152,2022,3951,3175,7126,0.445551501543643
6153,1970,5631,376,6007,0.062593640752455465
6153,1980,5994,718,6712,0.10697258641239571
6153,1991,4062,1267,5329,0.2377556764871458
6153,1996,3838,1640,5478,0.2993793355239138
6153,2000,3690,2047,5737,0.3568066933937598
6153,2007,3530,2412,5942,0.40592393133625043
6153,2010,3281,2729,6010,0.4540765391014975
6153,2022,2073,2961,5034,0.5882002383790227
6154,1970,8550,302,8852,0.034116583822864886
6154,1980,7911,529,8440,0.06267772511848341
6154,1991,4888,1110,5998,0.18506168722907637
6154,1996,3773,1425,5198,0.27414390150057716
6154,2000,3634,1475,5109,0.2887062047367391
6154,2007,3309,1604,4913,0.3264807653165072
6154,2010,3143,1617,4760,0.3397058823529412
6154,2022,2386,1697,4083,0.4156257653686015
6155,1940,10453,1604,12057,0.1330347515965829
6155,1950,11245,1709,12954,0.13192836189593948
6155,1960,10558,5660,16218,0.34899494388950547
6155,1970,13524,3205,16729,0.19158347779305399
6155,1980,13708,4322,18030,0.23971159179145868
6155,1991,11549,6076,17625,0.3447375886524823
6155,1996,9844,7067,16911,0.4178936786706877
6155,2000,10290,8111,18401,0.44079126134449215
6155,2007,9108,9790,18898,0.5180442374854481
6155,2010,8281,10815,19096,0.5663489736070382
6155,2022,6514,12553,19067,0.6583626160381811
6156,1970,2725,289,3014,0.09588586595885866
6156,1980,2504,452,2956,0.15290933694181327
6156,1991,2046,762,2808,0.27136752136752135
6156,1996,1925,873,2798,0.31200857755539674
6156,2000,1873,965,2838,0.34002818886539815
6156,2007,1988,1192,3180,0.37484276729559746
6156,2010,1872,1361,3233,0.4209712341478503
6156,2022,1492,1750,3242,0.5397902529302899
6157,1970,3273,686,3959,0.1732760798181359
6157,1980,3168,1169,4337,0.2695411574821305
