ano_tratamento,outcome_var,variavel_endogena,variavel_instrumento,coeficiente,erro_padrao,t_estatistica,p_valor,F_stat_1estagio,n_observacoes,significancia,coeficiente_sig
1916,nsabem_15a,densidade_buffer_real_1916,densidade_buffer_sintetica_1916,119.18431942790933,44.593734236950745,2.6726696354832784,0.007623653803721502,110.3430070387005,1260,***,+119.1843***
1917,sabem_7a14,densidade_buffer_real_1917,densidade_buffer_sintetica_1917,-32.76277893403801,27.64497797347853,-1.1851258830978015,0.236195120501675,108.76620254283378,1257,,-32.7628
1917,nsabem_7a14,densidade_buffer_real_1917,densidade_buffer_sintetica_1917,21.752561612312874,30.23499856096109,0.7194497320201433,0.47199964986941534,108.76620254283378,1257,,+21.7526
1917,sabem_15a,densidade_buffer_real_1917,densidade_buffer_sintetica_1917,-116.23453004184051,42.924163032123566,-2.707904402349161,0.00686419965240838,108.76620254283378,1257,***,-116.2345***
1917,nsabem_15a,densidade_buffer_real_1917,densidade_buffer_sintetica_1917,119.22502891550907,44.74216276881458,2.6647131371711263,0.007805555062287487,108.76620254283378,1257,***,+119.2250***
1918,sabem_7a14,densidade_buffer_real_1918,densidade_buffer_sintetica_1918,-33.12058350779553,27.837736470858946,-1.1897728661404192,0.2343637963153644,105.7506049048426,1257,,-33.1206
1918,nsabem_7a14,densidade_buffer_real_1918,densidade_buffer_sintetica_1918,22.12111771662333,30.42555545904564,0.7270571525440017,0.4673284033133235,105.7506049048426,1257,,+22.1211
1918,sabem_15a,densidade_buffer_real_1918,densidade_buffer_sintetica_1918,-116.8581397494485,43.26046581789975,-2.70126864193627,0.007001843509695727,105.7506049048426,1257,***,-116.8581***
1918,nsabem_15a,densidade_buffer_real_1918,densidade_buffer_sintetica_1918,119.92507868033076,45.10521256109131,2.6587853569673814,0.007943411221191032,105.7506049048426,1257,***,+119.9251***
1919,sabem_7a14,densidade_buffer_real_1919,densidade_buffer_sintetica_1919,-34.49989306552912,28.41124366020534,-1.2143042197709897,0.22486352625513803,102.07118726027305,1255,,-34.4999
1919,nsabem_7a14,densidade_buffer_real_1919,densidade_buffer_sintetica_1919,-26.392630342456513,33.22220248882604,-0.7944274721500904,0.42709912052241394,102.07118726027305,1255,,-26.3926
1919,sabem_15a,densidade_buffer_real_1919,densidade_buffer_sintetica_1919,-133.43466520205052,46.61442385448051,-2.8625188121728757,0.004273777531579324,102.07118726027305,1255,***,-133.4347***
1919,nsabem_15a,densidade_buffer_real_1919,densidade_buffer_sintetica_1919,87.42914234524316,44.244202874370025,1.9760587074762173,0.048370209763855324,102.07118726027305,1255,**,+87.4291**
1920,sabem_7a14,densidade_buffer_real_1920,densidade_buffer_sintetica_1920,-34.88336810820739,28.360281431917098,-1.2300078259783809,0.21892842384033223,102.00549903182079,1254,,-34.8834
1920,nsabem_7a14,densidade_buffer_real_1920,densidade_buffer_sintetica_1920,-29.225018016243936,33.479039843693066,-0.872934772104866,0.38286832173602725,102.00549903182079,1254,,-29.2250
1920,sabem_15a,densidade_buffer_real_1920,densidade_buffer_sintetica_1920,-134.67098246733065,46.57491624319295,-2.8914916725591144,0.003901326474147456,102.00549903182079,1254,***,-134.6710***
1920,nsabem_15a,densidade_buffer_real_1920,densidade_buffer_sintetica_1920,85.46792527816976,44.150319716326806,1.9358393286235633,0.05311536821656217,102.00549903182079,1254,*,+85.4679*
